gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
984185582,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS87982513,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Centronyx,Centronyx henslowii,,SPECIES,"Centronyx henslowii (Audubon, 1829)",Centronyx henslowii,,US,Longview,Texas,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,32.50075,-94.74051,,,,,,,11/14/1998 0:00,14,11,1998,10850807,10850807,HUMAN_OBSERVATION,CLO,EBIRD,OBS87982513,,,,CC_BY_4_0,,obsr203614,,,9/8/2022 8:55,,
984185009,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS87991409,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Centronyx,Centronyx henslowii,,SPECIES,"Centronyx henslowii (Audubon, 1829)",Centronyx henslowii,,US,Longview,Texas,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,32.50075,-94.74051,,,,,,,11/15/1998 0:00,15,11,1998,10850807,10850807,HUMAN_OBSERVATION,CLO,EBIRD,OBS87991409,,,,CC_BY_4_0,,obsr203614,,,9/8/2022 8:54,,
984184677,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS87982839,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Centronyx,Centronyx henslowii,,SPECIES,"Centronyx henslowii (Audubon, 1829)",Centronyx henslowii,,US,Longview,Texas,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,32.50075,-94.74051,,,,,,,12/20/1997 0:00,20,12,1997,10850807,10850807,HUMAN_OBSERVATION,CLO,EBIRD,OBS87982839,,,,CC_BY_4_0,,obsr203614,,,9/8/2022 9:18,,
984184553,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS87989482,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Centronyx,Centronyx henslowii,,SPECIES,"Centronyx henslowii (Audubon, 1829)",Centronyx henslowii,,US,Cooper,Texas,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,33.37341,-95.68834,,,,,,,2/19/1995 0:00,19,2,1995,10850807,10850807,HUMAN_OBSERVATION,CLO,EBIRD,OBS87989482,,,,CC_BY_4_0,,obsr203614,,,9/8/2022 9:43,,
984184501,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS87982386,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Centronyx,Centronyx henslowii,,SPECIES,"Centronyx henslowii (Audubon, 1829)",Centronyx henslowii,,US,Longview,Texas,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,32.50075,-94.74051,,,,,,,12/31/1994 0:00,31,12,1994,10850807,10850807,HUMAN_OBSERVATION,CLO,EBIRD,OBS87982386,,,,CC_BY_4_0,,obsr203614,,,9/8/2022 8:55,,
984184384,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS87981547,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Centronyx,Centronyx henslowii,,SPECIES,"Centronyx henslowii (Audubon, 1829)",Centronyx henslowii,,US,Longview,Texas,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,32.50075,-94.74051,,,,,,,12/16/2000 0:00,16,12,2000,10850807,10850807,HUMAN_OBSERVATION,CLO,EBIRD,OBS87981547,,,,CC_BY_4_0,,obsr203614,,,9/8/2022 9:26,,
984184201,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS87983191,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Centronyx,Centronyx henslowii,,SPECIES,"Centronyx henslowii (Audubon, 1829)",Centronyx henslowii,,US,Longview,Texas,PRESENT,3,e2e717bf-551a-4917-bdc9-4fa0f342c530,32.50075,-94.74051,,,,,,,12/18/1999 0:00,18,12,1999,10850807,10850807,HUMAN_OBSERVATION,CLO,EBIRD,OBS87983191,,,,CC_BY_4_0,,obsr203614,,,9/8/2022 9:28,,
984183845,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS87983146,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Centronyx,Centronyx henslowii,,SPECIES,"Centronyx henslowii (Audubon, 1829)",Centronyx henslowii,,US,Longview,Texas,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,32.50075,-94.74051,,,,,,,1/29/1998 0:00,29,1,1998,10850807,10850807,HUMAN_OBSERVATION,CLO,EBIRD,OBS87983146,,,,CC_BY_4_0,,obsr203614,,,9/8/2022 8:55,,
983405223,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS71864944,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Centronyx,Centronyx henslowii,,SPECIES,"Centronyx henslowii (Audubon, 1829)",Centronyx henslowii,,US,Brookline,Massachusetts,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,42.3318,-71.1212,,,,,,,12/24/1982 0:00,24,12,1982,10850807,10850807,HUMAN_OBSERVATION,CLO,EBIRD,OBS71864944,,,,CC_BY_4_0,,obsr44063,,,9/8/2022 8:54,,
983213208,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_TX:OBS68806655,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Centronyx,Centronyx henslowii,,SPECIES,"Centronyx henslowii (Audubon, 1829)",Centronyx henslowii,,US,Lake Jackson,Texas,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,29.03385,-95.43442,,,,,,,12/26/1977 0:00,26,12,1977,10850807,10850807,HUMAN_OBSERVATION,CLO,EBIRD_TX,OBS68806655,,,,CC_BY_4_0,,obsr88731,,,9/8/2022 8:54,,
982980780,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS62003185,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Centronyx,Centronyx henslowii,,SPECIES,"Centronyx henslowii (Audubon, 1829)",Centronyx henslowii,,US,Brookline,Massachusetts,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,42.3318,-71.1212,,,,,,,1/5/1983 0:00,5,1,1983,10850807,10850807,HUMAN_OBSERVATION,CLO,EBIRD,OBS62003185,,,,CC_BY_4_0,,obsr39970,,,9/8/2022 8:54,,
982553564,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS55528722,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Centronyx,Centronyx henslowii,,SPECIES,"Centronyx henslowii (Audubon, 1829)",Centronyx henslowii,,US,Longview,Texas,PRESENT,3,e2e717bf-551a-4917-bdc9-4fa0f342c530,32.50075,-94.74051,,,,,,,1/25/1997 0:00,25,1,1997,10850807,10850807,HUMAN_OBSERVATION,CLO,EBIRD,OBS55528722,,,,CC_BY_4_0,,obsr150441,,,9/8/2022 9:17,,
982241288,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS51234067,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Centronyx,Centronyx henslowii,,SPECIES,"Centronyx henslowii (Audubon, 1829)",Centronyx henslowii,,US,Hampton,Arkansas,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,33.53791,-92.46985,,,,,,,12/31/1998 0:00,31,12,1998,10850807,10850807,HUMAN_OBSERVATION,CLO,EBIRD,OBS51234067,,,,CC_BY_4_0,,obsr145479,,,9/8/2022 8:54,,
982241131,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS51234063,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Centronyx,Centronyx henslowii,,SPECIES,"Centronyx henslowii (Audubon, 1829)",Centronyx henslowii,,US,Hampton,Arkansas,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,33.53791,-92.46985,,,,,,,1/8/2000 0:00,8,1,2000,10850807,10850807,HUMAN_OBSERVATION,CLO,EBIRD,OBS51234063,,,,CC_BY_4_0,,obsr145479,,,9/8/2022 9:17,,
982234689,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS51197282,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Centronyx,Centronyx henslowii,,SPECIES,"Centronyx henslowii (Audubon, 1829)",Centronyx henslowii,,US,Crossett,Arkansas,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,33.12822,-91.96123,,,,,,,12/31/1988 0:00,31,12,1988,10850807,10850807,HUMAN_OBSERVATION,CLO,EBIRD,OBS51197282,,,,CC_BY_4_0,,obsr145479,,,9/8/2022 8:54,,
982228971,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS50791726,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Centronyx,Centronyx henslowii,,SPECIES,"Centronyx henslowii (Audubon, 1829)",Centronyx henslowii,,US,Kingsland,Arkansas,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,33.8584,-92.29405,,,,,,,11/5/1994 0:00,5,11,1994,10850807,10850807,HUMAN_OBSERVATION,CLO,EBIRD,OBS50791726,,,,CC_BY_4_0,,obsr145479,,,9/8/2022 8:54,,
982228537,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS50791724,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Centronyx,Centronyx henslowii,,SPECIES,"Centronyx henslowii (Audubon, 1829)",Centronyx henslowii,,US,Kingsland,Arkansas,PRESENT,4,e2e717bf-551a-4917-bdc9-4fa0f342c530,33.8584,-92.29405,,,,,,,1/7/1995 0:00,7,1,1995,10850807,10850807,HUMAN_OBSERVATION,CLO,EBIRD,OBS50791724,,,,CC_BY_4_0,,obsr145479,,,9/8/2022 9:44,,
982228239,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS50791737,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Centronyx,Centronyx henslowii,,SPECIES,"Centronyx henslowii (Audubon, 1829)",Centronyx henslowii,,US,Kingsland,Arkansas,PRESENT,4,e2e717bf-551a-4917-bdc9-4fa0f342c530,33.8584,-92.29405,,,,,,,2/26/1995 0:00,26,2,1995,10850807,10850807,HUMAN_OBSERVATION,CLO,EBIRD,OBS50791737,,,,CC_BY_4_0,,obsr145479,,,9/8/2022 8:54,,
982228207,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS50791725,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Centronyx,Centronyx henslowii,,SPECIES,"Centronyx henslowii (Audubon, 1829)",Centronyx henslowii,,US,Kingsland,Arkansas,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,33.8584,-92.29405,,,,,,,2/10/1996 0:00,10,2,1996,10850807,10850807,HUMAN_OBSERVATION,CLO,EBIRD,OBS50791725,,,,CC_BY_4_0,,obsr145479,,,9/8/2022 9:16,,
982218666,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS50967540,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Centronyx,Centronyx henslowii,,SPECIES,"Centronyx henslowii (Audubon, 1829)",Centronyx henslowii,,US,Arkadelphia,Arkansas,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,34.1209,-93.05377,,,,,,,11/4/1989 0:00,4,11,1989,10850807,10850807,HUMAN_OBSERVATION,CLO,EBIRD,OBS50967540,,,,CC_BY_4_0,,obsr145479,,,9/8/2022 9:18,,
981941968,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS44175012,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Centronyx,Centronyx henslowii,,SPECIES,"Centronyx henslowii (Audubon, 1829)",Centronyx henslowii,,US,Brazos Bend SP (UTC 117),Texas,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,29.373573,-95.623024,,,,,,,12/23/2000 0:00,23,12,2000,10850807,10850807,HUMAN_OBSERVATION,CLO,EBIRD,OBS44175012,,,,CC_BY_4_0,,obsr91061,,,9/8/2022 9:27,,
981492310,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS39497404,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Centronyx,Centronyx henslowii,,SPECIES,"Centronyx henslowii (Audubon, 1829)",Centronyx henslowii,,US,Brazoria NWR (UTC 108),Texas,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,29.059206,-95.27457,,,,,,,12/15/1991 0:00,15,12,1991,10850807,10850807,HUMAN_OBSERVATION,CLO,EBIRD,OBS39497404,,,,CC_BY_4_0,,obsr116208,,,9/8/2022 8:54,,
981492022,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS39496653,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Centronyx,Centronyx henslowii,,SPECIES,"Centronyx henslowii (Audubon, 1829)",Centronyx henslowii,,US,Freeport,Texas,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,28.95415,-95.35962,,,,,,,1/6/1991 0:00,6,1,1991,10850807,10850807,HUMAN_OBSERVATION,CLO,EBIRD,OBS39496653,,,,CC_BY_4_0,,obsr116208,,,9/8/2022 9:18,,
981309559,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS35080129,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Centronyx,Centronyx henslowii,,SPECIES,"Centronyx henslowii (Audubon, 1829)",Centronyx henslowii,,US,Jones Creek,Texas,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,28.96855,-95.45522,,,,,,,1/28/1991 0:00,28,1,1991,10850807,10850807,HUMAN_OBSERVATION,CLO,EBIRD,OBS35080129,,,,CC_BY_4_0,,obsr61176,,,9/8/2022 9:40,,
980215573,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS243877111,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Centronyx,Centronyx henslowii,,SPECIES,"Centronyx henslowii (Audubon, 1829)",Centronyx henslowii,,US,Shelby Farms Park--Conservancy/Penal Farm,Tennessee,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,35.140793,-89.8254,,,,,,,11/7/1994 0:00,7,11,1994,10850807,10850807,HUMAN_OBSERVATION,CLO,EBIRD,OBS243877111,,,,CC_BY_4_0,,obsr503871,,,9/8/2022 9:38,,
980152204,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS244757817,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Centronyx,Centronyx henslowii,,SPECIES,"Centronyx henslowii (Audubon, 1829)",Centronyx henslowii,,US,Ensley Bottoms--Maxson Wastewater Lagoons (The Pits)/Earth Complex,Tennessee,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,35.05958,-90.14102,,,,,,,12/3/1988 0:00,3,12,1988,10850807,10850807,HUMAN_OBSERVATION,CLO,EBIRD,OBS244757817,,,,CC_BY_4_0,,obsr503871,,,9/8/2022 9:20,,
980067200,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS243776828,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Centronyx,Centronyx henslowii,,SPECIES,"Centronyx henslowii (Audubon, 1829)",Centronyx henslowii,,US,"Boothspoint Road, Dyer County",Tennessee,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,36.101597,-89.56754,,,,,,,11/22/1990 0:00,22,11,1990,10850807,10850807,HUMAN_OBSERVATION,CLO,EBIRD,OBS243776828,,,,CC_BY_4_0,,obsr503871,,,9/8/2022 9:16,,
979536197,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_TX:OBS239503025,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Centronyx,Centronyx henslowii,,SPECIES,"Centronyx henslowii (Audubon, 1829)",Centronyx henslowii,,US,Freeport CBC (Jones Creek area),Texas,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,28.963392,-95.45986,,,,,,,12/16/1990 0:00,16,12,1990,10850807,10850807,HUMAN_OBSERVATION,CLO,EBIRD_TX,OBS239503025,,,,CC_BY_4_0,,obsr161964,,,9/8/2022 9:31,,
979489618,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS239856815,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Centronyx,Centronyx henslowii,,SPECIES,"Centronyx henslowii (Audubon, 1829)",Centronyx henslowii,,US,Brazoria NWR (UTC 108),Texas,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,29.059206,-95.27457,,,,,,,12/16/1991 0:00,16,12,1991,10850807,10850807,HUMAN_OBSERVATION,CLO,EBIRD,OBS239856815,,,,CC_BY_4_0,,obsr161964,,,9/8/2022 8:57,,
979485034,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS239921598,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Centronyx,Centronyx henslowii,,SPECIES,"Centronyx henslowii (Audubon, 1829)",Centronyx henslowii,,US,Brazoria NWR (UTC 108),Texas,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,29.059206,-95.27457,,,,,,,12/16/1991 0:00,16,12,1991,10850807,10850807,HUMAN_OBSERVATION,CLO,EBIRD,OBS239921598,,,,CC_BY_4_0,,obsr242347,,,9/8/2022 9:09,,
979435248,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_TX:OBS239580995,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Centronyx,Centronyx henslowii,,SPECIES,"Centronyx henslowii (Audubon, 1829)",Centronyx henslowii,,US,Freeport CBC (Jones Creek area),Texas,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,28.963392,-95.45986,,,,,,,12/16/1990 0:00,16,12,1990,10850807,10850807,HUMAN_OBSERVATION,CLO,EBIRD_TX,OBS239580995,,,,CC_BY_4_0,,obsr242347,,,9/8/2022 9:37,,
979061291,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS237347686,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Centronyx,Centronyx henslowii,,SPECIES,"Centronyx henslowii (Audubon, 1829)",Centronyx henslowii,,US,Apalachicola NF,Florida,PRESENT,,e2e717bf-551a-4917-bdc9-4fa0f342c530,30.180155,-84.6476,,,,,,,1/14/1996 0:00,14,1,1996,10850807,10850807,HUMAN_OBSERVATION,CLO,EBIRD,OBS237347686,,,,CC_BY_4_0,,obsr263827,,,9/8/2022 9:24,,
978763293,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS236098765,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Centronyx,Centronyx henslowii,,SPECIES,"Centronyx henslowii (Audubon, 1829)",Centronyx henslowii,,US,Gulf Shores,Alabama,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,30.262514,-87.68854,,,,,,,1/27/1996 0:00,27,1,1996,10850807,10850807,HUMAN_OBSERVATION,CLO,EBIRD,OBS236098765,,,,CC_BY_4_0,,obsr236938,,,9/8/2022 8:57,,
978475727,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_TX:OBS233555755,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Centronyx,Centronyx henslowii,,SPECIES,"Centronyx henslowii (Audubon, 1829)",Centronyx henslowii,,US,Freeport CBC (Jones Creek area),Texas,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,28.963392,-95.45986,,,,,,,12/21/1980 0:00,21,12,1980,10850807,10850807,HUMAN_OBSERVATION,CLO,EBIRD_TX,OBS233555755,,,,CC_BY_4_0,,obsr242347,,,9/8/2022 9:40,,
978465661,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_TX:OBS233532654,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Centronyx,Centronyx henslowii,,SPECIES,"Centronyx henslowii (Audubon, 1829)",Centronyx henslowii,,US,Freeport CBC (Jones Creek area),Texas,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,28.963392,-95.45986,,,,,,,12/21/1980 0:00,21,12,1980,10850807,10850807,HUMAN_OBSERVATION,CLO,EBIRD_TX,OBS233532654,,,,CC_BY_4_0,,obsr161964,,,9/8/2022 9:20,,
977094047,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS224875001,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Centronyx,Centronyx henslowii,,SPECIES,"Centronyx henslowii (Audubon, 1829)",Centronyx henslowii,,US,"Cheneyville-Lecompte CBC, LA",Louisiana,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,31.0225,-92.375275,,,,,,,1/2/2000 0:00,2,1,2000,10850807,10850807,HUMAN_OBSERVATION,CLO,EBIRD,OBS224875001,,,,CC_BY_4_0,,obsr24114,,,9/8/2022 9:10,,
